"","PWSID","Survey","Year","SectionName","QuestionName","QuestionResults","SurveyID","SectionID","QuestionID","Pk","QCat"
"4454","CA1502620","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4455","CA1502622","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4456","CA2010500","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4457","CA1502629","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4458","CA2300818","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4459","CA1502645","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4460","CA1502653","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4461","CA1502659","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","basic agreement to shut off water if delinquent for more than 2 months.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4462","CA1502663","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4463","CA2010501","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4464","CA1502667","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4465","CA1502670","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4466","CA1502673","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4467","CA1502680","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4468","CA1502682","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4469","CA1502683","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4470","CA2010800","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","0",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4471","CA2010801","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4472","CA1502686","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4473","CA1502687","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4474","CA1502688","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4475","CA1502689","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4476","CA1502690","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4477","CA2100508","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4478","CA1502691","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4479","CA1502695","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4480","CA1502699","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4481","CA1502744","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4482","CA1502717","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4483","CA1502750","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4484","CA2100519","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4485","CA2100527","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4486","CA2300819","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4487","CA1502757","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4488","CA1502753","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4489","CA1502759","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4490","CA2300820","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4491","CA1502763","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4492","CA1502771","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4493","CA2100531","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4494","CA1502799","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4495","CA1502820","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4496","CA1502826","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4497","CA1503093","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4498","CA1503104","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4499","CA1503105","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4500","CA1503140","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4501","CA2100538","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4502","CA1503182","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4503","CA1503194","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4504","CA1503206","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4505","CA1503209","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4506","CA1503215","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4507","CA2100549","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4508","CA1503219","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4509","CA2100545","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4510","CA1503226","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4511","CA1503230","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4512","CA1503231","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4513","CA1503232","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4514","CA1503243","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4515","CA1503249","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4516","CA2100551","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4517","CA1503270","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4518","CA1503275","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4519","CA1503290","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4520","CA2300821","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4521","CA1503305","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4522","CA1503292","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4523","CA2100552","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4524","CA1503310","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4525","CA1503319","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4526","CA1503329","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4527","CA1503330","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4528","CA1503336","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4529","CA1503341","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4530","CA1503349","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4531","CA2100553","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4532","CA2100557","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4533","CA1503360","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4534","CA1503350","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4535","CA1503368","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4536","CA1503373","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4537","CA1503374","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4538","CA2100560","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4539","CA1503378","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4540","CA1503380","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4541","CA1503384","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4542","CA1503392","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4543","CA1503397","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4544","CA2100564","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4545","CA2100565","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4546","CA1503475","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4547","CA1503440","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4548","CA1503509","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4549","CA1503515","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4550","CA1503521","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4551","CA2100566","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4552","CA1503526","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4553","CA1503536","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4554","CA1503537","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4555","CA2300826","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4556","CA1503558","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4557","CA1503543","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4558","CA1503565","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4559","CA2100568","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4560","CA1503570","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4561","CA1503576","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4562","CA2100576","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4563","CA1503578","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4564","CA1503623","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4565","CA1503629","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4566","CA1503642","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4567","CA1503646","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4568","CA1503645","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4569","CA2100577","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4570","CA1503648","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4571","CA1503650","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4572","CA1503649","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4573","CA2310012","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","no water services have been shut off due to non-payment- overdue debts referred to collection",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4574","CA1503651","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4575","CA1503653","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4576","CA1503652","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4577","CA1503654","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4578","CA2100578","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4579","CA1503655","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4580","CA1503656","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4581","CA1503657","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4582","CA1503658","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4583","CA1503661","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4584","CA1503660","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4585","CA2100579","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4586","CA2100580","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","The resident and business do not pay for water so their water was never shut off because they could not pay, or for any other reason for that matter",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4587","CA1503662","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4588","CA2300829","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4589","CA1503663","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4590","CA1503666","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4591","CA1503664","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4592","CA1503667","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4593","CA1503668","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4594","CA2300830","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4595","CA2100581","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4596","CA1503671","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4597","CA1503669","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4598","CA2310013","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4599","CA1503672","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4600","CA1503676","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4601","CA1503678","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4602","CA1503680","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4603","CA1503679","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4604","CA1503681","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4605","CA2100582","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4606","CA1503683","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4607","CA1503682","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4608","CA1503684","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4609","CA2100584","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4610","CA1503685","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4611","CA1504000","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4612","CA1503686","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4613","CA1504001","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4614","CA1504004","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4615","CA1504002","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4616","CA1504005","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4617","CA1504003","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4618","CA1504006","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4619","CA1504007","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4620","CA1504009","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4621","CA2100585","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4622","CA1410511","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","N/A",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4623","CA2000848","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4624","CA1410800","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4625","CA1500050","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4626","CA2310312","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4627","CA2000849","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4628","CA1400109","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Verbal policy disconnect after three months of non-payment",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4629","CA1400099","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4630","CA2000843","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4631","CA1410005","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4632","CA1410006","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4633","CA1410007","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","none",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4634","CA2300757","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4635","CA1410008","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","The impending rate increase will also change the County's policy regarding the above section",22,6,78411,"Water Rates and Deliveries-78411","WR"
"4636","CA2300760","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"4637","CA1410009","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","The impending rate increase will also change the County's policy regarding the above section.",22,6,78411,"Water Rates and Deliveries-78411","WR"
