DWR_ORGANIZATION_ID,WATER_SUPPLIER_NAME,SUBMITTED_DATE,WUEDATA_PLAN_REPORT_YEAR,CONTACT_NAME,CONTACT_EMAIL_ADDRESS,CONTACT_PHONE,CONTACT_PHONE_EXT,SUPPLIER_NAME,CITY_TOWN_MUNICIPALITY,STATE_PROVINCE,COUNTRY,REPORTING_YEAR,REPORTING_YEAR_TYPE,REPORTING_START_DATE,REPORTING_END_DATE,AUDIT_PREPARATION_DATE,VOLUME_REPORTING_UNITS,PWS_ID_OR_OTHER_ID,WS_OWN_SOURCES_VOL_COMMENT,WS_OWN_SOURCES_VOL,WS_OWN_SOURCES_ERR_COMMENT,WS_OWN_SOURCES_ERR_ADJ_TYPE,WS_OWN_SOURCES_ERR_PERCENT,WS_OWN_SOURCES_ERR_VOL,WS_IMPORTED_VOL_COMMENT,WS_IMPORTED_VOL,WS_IMPORTED_ERR_COMMENT,WS_IMPORTED_ERR_ADJ_TYPE,WS_IMPORTED_ERR_PERCENT,WS_IMPORTED_ERR_VOL,WS_EXPORTED_VOL_COMMENT,WS_EXPORTED_VOL,WS_EXPORTED_ERR_COMMENT,WS_EXPORTED_ERR_ADJ_TYPE,WS_EXPORTED_ERR_PERCENT,WS_EXPORTED_ERR_VOL,WS_WATER_SUPPLIED_VOL,AC_BILL_METER_VOL_COMMENT,AC_BILL_METER_VOL,AC_BILL_UNMETER_VOL_COMMENT,AC_BILL_UNMETER_VOL,AC_UNBILL_METER_VOL_COMMENT,AC_UNBILL_METER_VOL,AC_UNBILL_UNMETER_VOL_COMMENT,AC_UNBILL_UNMETER_VOL,AC_UNBILL_UNMETER_ERR_ADJ_TYPE,AC_UNBILL_UNMETER_ERR_PERCENT,AC_UNBILL_UNMETER_ERR_VOL,AC_AUTH_CONSUMPTION_VOL,WL_UNAUTH_CONS_VOL_COMMENT,WL_UNAUTH_CONS_VOL,WL_UNAUTH_CONS_ERR_ADJ_TYPE,WL_UNAUTH_CONS_ERR_PERCENT,WL_UNAUTH_CONS_ERR_VOL,WL_CUST_MTR_INACC_VOL_COMMENT,WL_CUST_MTR_INACC_VOL,WL_CUST_MTR_INACC_ERR_ADJ_TYPE,WL_CUST_MTR_INACC_ERR_PERCENT,WL_CUST_MTR_INACC_ERR_VOL,WL_SYS_DATA_ERR_VOL_COMMENT,WL_SYS_DATA_ERR_VOL,WL_SYS_DATA_ERR_ERR_ADJ_TYPE,WL_SYS_DATA_ERR_ERR_PERCENT,WL_SYS_DATA_ERR_ERR_VOL,WL_APPARENT_LOSSES_VOL,WL_REAL_LOSSES_VOL,WL_WATER_LOSSES_VOL,NRW_NON_REVENUE_WATER_VOL,SD_LENGTH_MAINS_COMMENT,SD_LENGTH_MAINS_MILES,SD_NUM_SERVICE_CONN_COMMENT,SD_NUM_SERVICE_CONN,SD_SERVICE_CON_DENSITY,SD_CUST_MTR_CURB_PROP_COMMENT,SD_CUST_MTR_CURB_PROP_YES_NO,SD_AVG_OPER_PRESSURE_COMMENT,SD_AVG_OPER_PRESSURE_PSI,CD_TOTAL_ANNUAL_COST_COMMENT,CD_TOTAL_ANNUAL_COST,CD_CUST_RET_UNIT_COST_COMMENT,CD_CUST_RET_UNIT_COST,CD_CUST_RET_UNIT_COST_UNITS,CD_VARIABLE_PROD_COST_COMMENT,CD_VARIABLE_PROD_COST,WATER_AUDIT_VALIDITY_SCORE,PRIORITY_AREA_1,PRIORITY_AREA_2,PRIORITY_AREA_3,SA_APPARENT_LOSSES_VOL,SA_REAL_LOSSES_VOL,SA_WATER_LOSSES_VOL,SA_UNAVOID_ANN_REAL_LOSSES_VOL,SA_APPARENT_LOSSES_ANN_COST,SA_REAL_LOSSES_ANN_COST,SA_ANNUAL_COST_VALUED_AT,PI_FI_NON_REV_PERCENT_BY_VOL,PI_FI_NON_REV_PERCENT_BY_COST,PI_OE_APPARENT_LOSSES_GCD,PI_OE_REAL_LOSSES_GCD,PI_OE_REAL_LOSSES_GMD,PI_OE_REAL_LOSSES_GCD_PSI,PI_CURRENT_ANN_REAL_LOSSES_VOL,PI_INFRASTRUCT_LEAKAGE_INDEX,WS_UNITS_SHORT
1570,McKinleyville Community Services District,9/30/19 8:48,2018,James Henry,jhenry@mckinleyvillecsd.com,(707) 839-3251,,McKinleyville Community Services District,McKinleyville,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,9/11/19,Million gallons (US),1210016,n/a,,,1,,,3,507.927,4,2,,21.832,3,6.94,,1,,,479.155,8,402.551,10,2.008,7,16.15,7,5.9894375,1,0.0125,1.146,426.6984375,,1.1978875,1,0.0025,,5,1.04937594,1,0.0025,,,1.0063775,1,0.0025,,3.25364094,49.20292156,52.4565625,74.596,8,88,8,6393,72.64772727,,Yes,3,65,10,2825974,8,3.93,$/100 cubic feet (ccf),5,2500.11,57,1: Volume from own sources,,,3.25364094,49.20292156,52.4565625,34.04608675,17093.47724,123012.7162,Variable Production Cost,0.155682399,6.92E-02,1.394350816,21.08595727,N/A,0.324399343,49.20292156,1.445185813,MG/Yr
2490,Trabuco Canyon Water District,9/30/19 8:55,2018,Lorrie Lausten,llausten@tcwd.ca.gov,949-858-0277,130,Trabuco Canyon Water District,Trabuco Canyon,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,7/25/18,Acre-feet,,7,2392,3,1,,,5,308.1,3,1,,,3,150.57,3,1,,,2549.53,7,2354.54,n/a,,9,1.658,8,0.184,0,0.0125,0.184,2356.382,,6.373825,1,0.0025,,7,56.95029988,1,0.0236,56.4,,5.88635,1,0.0025,,69.21047488,123.9375251,193.148,194.99,9,67.3,7,4033,59.92570579,1,Yes,1,90,10,9299428,10,3.86,$/100 cubic feet (ccf),5,956.03,71,1: Volume from own sources,,,69.21047488,123.9375251,193.148,97.69195372,116371.5998,118487.9921,Variable Production Cost,7.65E-02,2.54E-02,15.32038929,27.43473637,N/A,0.304830404,123.9375251,1.268656429,acre-ft/yr
699,Del Oro Water Company,9/30/19 9:05,2018,STEPHANIE SPRAGUE,SES@CORPORATECENTER.US,530-894-1100,EXT. 109,DEL ORO WATER COMPANY,CHICO,California (CA),UNITED STATES,2018,Calendar Year,1/1/18,12/31/18,7/17/19,Million gallons (US),CA0410011,3,287.504272,2,1,,,3,67.036508,2,1,,,3,13.776664,2,1,,,340.764116,5,270.3194582,n/a,,9,3.09493908,7,27.93183,2,0.0125,27.93183,301.3462273,,0.85191029,1,0.0025,,5,2.761761589,1,0.01,,,0.675798646,1,0.0025,,4.289470524,35.1284182,39.41788872,70.4446578,6,64.8,8,4828,74.50617284,,Yes,5,85.5294,10,1843849.47,9,3.553,$/100 cubic feet (ccf),5,1365.889912,54,1: Volume from own sources,,,4.289470524,35.1284182,39.41788872,33.5523557,20373.57014,47981.55204,Variable Production Cost,0.206725575,6.01E-02,2.43412884,19.93418427,N/A,0.233068211,35.1284182,1.046973229,MG/Yr
1210,Humboldt Community Services District,9/30/19 9:06,2018,Tim Latham,,,,2018-Humboldt Community Services District,Eureka Area,California (CA),Humboldt,2018,,1/1/18,12/31/18,8/16/19,Million gallons (US),1210009,5,192.210996,1,1,0.0203,,5,543.390156,1,1,0.0114,,,,,1,,,725.6520763,5,486.521,,,,,,9.070650954,1,0.0125,,495.591651,5,10.061,2,0.0025,10.061,3,25.60636842,1,0.05,,,1.2163025,1,0.0025,,36.88367092,193.1767544,230.0604253,239.1310763,7,114.52,9,7969,69.5860985,,Yes,4,60,10,4091107,5,3.69,$/100 cubic feet (ccf),5,2346.14,54,1: Volume from own sources,,,36.88367092,193.1767544,230.0604253,39.74638008,181940.2337,453219.7106,Variable Production Cost,0.329539574,0.160455584,12.68053121,66.41377613,N/A,1.106896269,193.1767544,4.860235172,MG/Yr
1167,Hi Desert Water District,9/30/19 9:08,2018,Tony Culver,tonyc@hdwd.com,760-365-8152,,Hi-Desert Water District,Yucca Valley,California (CA),US,2018,Calendar Year,1/1/18,12/31/18,8/28/19,Acre-feet,,3,2854.45,3,1,,,n/a,,,1,,,n/a,,,1,,,2854.45,6,2419.828,10,0.13,9,5.597,9,10.133,2,0.0125,10.133,2435.688,,7.136125,1,0.0025,,3,75.01314433,1,0.03,,5,6.04957,1,0.0025,,88.19883933,330.5631607,418.762,434.492,9,308,6,10665,34.62662338,,Yes,3,82,10,11507966,9,5.34,$/100 cubic feet (ccf),3,171.93,55,1: Volume from own sources,,,88.19883933,330.5631607,418.762,299.9903322,205159.673,56833.72421,Variable Production Cost,0.152215663,2.30E-02,7.382920703,27.67067709,N/A,0.337447282,330.5631607,1.101912713,acre-ft/yr
1324,La Habra  City Of,9/30/19 9:13,2018,Brian Jones,BJones@lahabraca.gov,,,La Habra,La Habra,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,8/1/19,Acre-feet,,7,2532,5,2,,150.5,3,6560,3,1,,,3,65,3,1,,,8876.5,7,8281,n/a,,n/a,,5,22.19125,2,0.0125,22.19125,8303.19125,,22.19125,1,0.0025,,7,58.37562941,1,0.007,,,20.7025,1,0.0025,,101.2693794,472.0393706,573.30875,595.5,9,165,9,13121,79.52121212,,Yes,3,82,10,15318667,10,3.44,$/100 cubic feet (ccf),5,394.2,61,1: Volume from own sources,,,101.2693794,472.0393706,573.30875,262.7692772,151748.5193,186077.9199,Variable Production Cost,6.71E-02,2.26E-02,6.890288505,32.11718555,N/A,0.391672995,472.0393706,1.79640244,acre-ft/yr
995,Gilroy  City Of,9/30/19 9:14,2018,Jeff Castro,jeff.castro@cityofgilroy.org,408-846-0270,,City of Gilroy,Gilroy,California (CA),USA,2018,,1/1/18,12/31/18,8/5/19,Million gallons (US),4310004,6,2559.396,n/a,1,,,n/a,0,,1,,,n/a,0,,1,,,2559.396,7,2279.42,n/a,0,8,63.9,5,6.398,2,0.0125,6.398,2349.718,,6.39849,1,0.0025,,7,23.66989899,1,0.01,,6,5.69855,1,0.0025,,35.76693899,173.911061,209.678,279.976,8,206.68,7,14957,72.36791175,,Yes,4,70,9,10118785,6,3.77,$/1000 gallons (US),4,1706,64,1: Volume from own sources,,,35.76693899,173.911061,209.678,85.89114884,134841.36,655644.7,Customer Retail Unit Cost,0.109391435,0.104311883,6.55155537,31.85589759,N/A,0.455084251,173.911061,2.024784432,MG/Yr
2111,Roseville  City Of,9/30/19 9:24,2018,Bobby Alvarez,balvarez@roseville.ca.us,916-746-1710,,City of Roseville,Roseville,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,8/1/19,Acre-feet,3110008,7,28312.3,8,2,,1.81,5,1106.03,1,1,,,3,1123.7,1,1,,,28292.82,5,26007.22,10,74.7,8,47.56,8,22.394,2,0.0125,22.394,26151.874,,70.73205,1,0.0025,,3,263.179596,1,0.01,,5,65.01805,1,0.0025,,398.929696,1742.016304,2140.946,2210.9,9,627.46,9,44467,70.86826252,10,Yes,6,82.06,10,14859449,9,1.17,$/100 cubic feet (ccf),5,179.67,68,1: Volume from own sources,,,398.929696,1742.016304,2140.946,925.1276046,203315.3174,312988.0693,Variable Production Cost,7.81E-02,3.56E-02,8.009118682,34.97361933,N/A,0.426195702,1742.016304,1.883001108,acre-ft/yr
2530,Twentynine Palms Water District,9/30/19 9:36,2018,Ray,Kolisz,760-367-7546,,Twentynine Palms Water District,Twentynine Palms,California (CA),United States,2018,Calendar Year,1/1/18,12/31/18,9/6/19,Acre-feet,3610049,5,2564.99,3,1,,,n/a,0,n/a,1,,,n/a,0,n/a,1,,,2564.99,5,2261.8901,n/a,0,9,28.67,5,6.412475,2,0.0125,6.412475,2296.972575,,6.412475,1,0.0025,,3,23.13697071,1,0.01,,,5.65472525,1,0.0025,,35.20417096,232.813254,268.017425,303.0999,5,212.9545455,9,8090,37.98932764,,Yes,3,85,10,4005981,10,3.14,$/100 cubic feet (ccf),5,278.51,60,1: Volume from own sources,,,35.20417096,232.813254,268.017425,225.2322386,48151.70177,318438.2439,Customer Retail Unit Cost,0.118168063,0.103489056,3.884827983,25.69125816,N/A,0.302250096,232.813254,1.03365866,acre-ft/yr
1464,Long Beach  City Of,9/30/19 9:37,2018,James Morgutia,James.Morgutia@lbwater.org,5.63E+09,,Long Beach Water Department,City of Long Beach,California (CA),United States,2019,Financial Year,7/1/18,6/30/19,,Acre-feet,,6,27359.32,5,1,0.0154,,6,23090.1,5,1,0.0011,,n/a,0,,1,,,50009.1054,6,48898.09,n/a,0,n/a,0,5,125.0227635,2,0.0125,125.0227635,49023.11276,5,125.0227635,1,0.0025,1,4,613.9492872,1,0.0124,,5,122.245225,1,0.0025,1,861.2172757,124.7753595,985.9926352,1111.015399,9,924,9,94254,102.0064935,,Yes,9,65.103,10,39174628,9,2.83,$/100 cubic feet (ccf),5,1050,64,1: Volume from own sources,,,861.2172757,124.7753595,985.9926352,1395.554283,1061663.874,131014.1275,Variable Production Cost,2.22E-02,3.38E-02,8.157162924,1.181830608,N/A,0.018153243,124.7753595,8.94E-02,acre-ft/yr
572,Cloverdale  City of,9/30/19 9:50,2018,Eric Janzen,ejanzen@ci.clvoerdale.ca.us,707 894-1728,,City of Cloverdale,City of Cloverdale,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,9/12/19,Million gallons (US),,4,397,3,1,,,n/a,0,,1,,,n/a,0,,1,,,397,6,344,n/a,0,n/a,0,5,4.9625,1,0.0125,,348.9625,,0.9925,1,0.0025,,3,0,1,,,,0.86,1,0.0025,,1.8525,46.185,48.0375,53,7,32.3,8,3329,103.0650155,,Yes,3,57.8,10,2178617,8,4.75,$/100 cubic feet (ccf),5,717,54,1: Volume from own sources,,,1.8525,46.185,48.0375,14.22134002,11763.05343,33114.645,Variable Production Cost,0.133501259,2.22E-02,1.5245847,38.00968657,N/A,0.657607034,46.185,3.247584259,MG/Yr
859,Eureka  City Of,9/30/19 10:10,2018,Brian Issa,,,,City of Eureka,Eureka,California (CA),Humboldt,2018,,1/1/18,12/31/18,9/18/18,Million gallons (US),1210004,n/a,,2,1,,,4,1011.6,2,1,,,n/a,,n/a,1,,,1011.6,4,892.26,n/a,0,5,0.202,5,12.645,1,0.0125,,905.107,10,2.529,1,0.0025,5,3,13.59079188,1,0.015,,5,2.23065,1,0.0025,,18.35044188,88.14255812,106.493,119.34,7,160.9015152,7,9962,61.91364942,,Yes,3,61.2,9,8958000,4,2.25,$/100 cubic feet (ccf),5,2810.9,47,1: Volume from own sources,,,18.35044188,88.14255812,106.493,52.82439303,55194.68869,247759.9166,Variable Production Cost,0.11797153,3.79E-02,5.046695767,24.24076095,N/A,0.396090865,88.14255812,1.668595758,MG/Yr
2159,San Clemente  City Of,9/30/19 10:11,2018,Niki Wilson,wilsonn@san-clemente.org,,,City of San Clemente,San Clemente,California (CA),USA,2018,Financial Year,7/1/17,6/30/18,8/28/18,Acre-feet,,7,410.7,5,2,,3.3,7,6692.337,9,2,,15.1,n/a,,,1,,,7084.637,5,6772.624,n/a,,9,11.34,9,4.51,2,0.0125,4.51,6788.474,,17.7115925,1,0.0025,,5,38.151,2,,38.151,5,16.93156,1,0.0025,,72.7941525,223.3688475,296.163,312.013,9,212.61,9,17652,83.02525751,,Yes,5,86,10,20672350,10,4.34,$/100 cubic feet (ccf),5,1173.59,70,1: Volume from own sources,,,72.7941525,223.3688475,296.163,365.8718084,137617.6365,262143.4457,Variable Production Cost,4.40E-02,2.02E-02,3.681533605,11.29678539,N/A,0.13135797,223.3688475,0.610511229,acre-ft/yr
1660,Morro Bay  City Of,9/30/19 10:19,2018,Damaris Hanson,dhanson@morrobayca.gov,805-772-6265,,City of Morro Bay,Morro Bay,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,8/12/19,Acre-feet,4010011,3,92.6299,3,1,0,,7,960.34,3,1,0,,n/a,0,,1,,,1052.9699,3,1008.65,n/a,0,n/a,0,5,2.63,2,0.0125,2.63,1011.28,5,2.63242475,1,0.0025,10,3,10.18838384,1,0.01,,5,2.521625,1,0.0025,,15.34243359,26.34746641,41.6899,44.3199,9,77,5,5502,71.45454545,6,Yes,1,65,10,5469556,9,15.31,$/100 cubic feet (ccf),5,2169.69,60,1: Volume from own sources,,,15.34243359,26.34746641,41.6899,90.41963081,102319.2419,57165.8344,Variable Production Cost,4.21E-02,3.02E-02,2.489429661,4.275082176,N/A,0.065770495,26.34746641,0.291390997,acre-ft/yr
920,Fortuna  City Of,9/30/19 10:41,2018,Andy Bowles,abowles@ci.fortuna.ca.us,707-725-1467,,City of Fortuna,Fortuna,California (CA),Humboldt,2018,,1/1/18,12/31/18,8/24/19,Million gallons (US),CA1210006,4,411.708,3,1,,,n/a,,2,1,,,n/a,,n/a,1,,,411.708,5,303.458,n/a,,9,1.811687,5,5.14635,1,0.0125,1.02927,310.416037,5,1.02927,1,0.0025,0.5,3,3.083532192,1,0.01,,5,0.758645,1,0.0025,,4.871447192,96.42051581,101.291963,108.25,7,66.946,8,4603,68.75690855,4,Yes,3,97.252,10,2370606,9,10.51,$/100 cubic feet (ccf),4,495.794632,55,1: Volume from own sources,,,4.871447192,96.42051581,101.291963,37.36511009,68442.98759,47804.77415,Variable Production Cost,0.262929066,5.05E-02,2.899506987,57.38991891,N/A,0.590115565,96.42051581,2.580495964,MG/Yr
2690,West Valley Water District,9/30/19 10:51,2018,Nadia Loukeh,nloukeh@wvwd.org,909,644-2129,West Valley Water District,Rialto,California (CA),USA,2018,,1/1/18,12/31/18,9/3/18,Acre-feet,CA3610004,5,13061.14,2,1,,,9,7334.97,3,1,,,7,1197.43,2,1,,,19198.68,7,17295,n/a,0,n/a,0,,239.9835,1,0.0125,55.16,17534.9835,,47.9967,1,0.0025,,3,352.9591837,1,0.02,,,43.2375,1,0.0025,,444.1933837,1219.503116,1663.6965,1903.68,7,375.4,7,21946,58.460309,,Yes,3,70,10,29630529.98,9,2.34,$/100 cubic feet (ccf),5,281.72,65,1: Volume from own sources,,,444.1933837,1219.503116,1663.6965,417.3616757,452768.0928,343558.4179,Variable Production Cost,0.099156817,2.92E-02,18.06936556,49.60823016,N/A,0.708689002,1219.503116,2.921933631,acre-ft/yr
1327,La Palma  City Of,9/30/19 11:36,2018,Jake Chavira,JakeC@cityoflapalma.org,714-690-3313,,City of La Palma,La Palma,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,9/10/18,Acre-feet,,5,1866.68898,3,1,,,n/a,0,,1,,,n/a,,,1,,,1866.68898,5,1705.353,n/a,,5,48.608,5,2.255,2,0.0125,2.255,1756.216,,4.666722451,1,0.0025,,5,24.204,2,,24.204,5,4.2633825,1,0.0025,,33.13410495,77.33887536,110.4729803,161.3359803,7,39.4,8,4408,111.8781726,,Yes,5,68.7,10,2856120,10,2.88,$/100 cubic feet (ccf),5,312.35,59,1: Volume from own sources,,,33.13410495,77.33887536,110.4729803,67.28484792,41567.66242,24156.79772,Variable Production Cost,8.64E-02,2.86E-02,6.710576805,15.66327094,N/A,0.22799521,77.33887536,1.149424837,acre-ft/yr
445,Cambria Community Service District,9/30/19 11:52,2018,Melissa Bland,mbland@cambriacsd.org,8.06E+09,116,Cambria Community Services District,Cambria,California (CA),US,2018,Calendar Year,1/1/18,12/31/18,9/16/19,Acre-feet,CA4010014,5,524.72,10,1,0.001,-652.76,n/a,0,n/a,1,,,n/a,0,n/a,1,,,524.1958042,5,461.81,n/a,0,10,8.29,5,1.3118,2,0.0125,1.3118,471.4118,5,1.31048951,1,0.0025,,4,10.82071611,1,0.0225,,,1.154525,1,0.0025,,13.28573062,39.49827357,52.7840042,62.3858042,2,66.7,7,4033,60.46476762,,Yes,3,85,10,2617989.76,10,15.1,$/100 cubic feet (ccf),4,801,60,1: Volume from own sources,,,13.28573062,39.49827357,52.7840042,91.95556447,87387.69032,31638.11713,Variable Production Cost,0.119012407,4.84E-02,2.940921378,8.743314193,N/A,0.10286252,39.49827357,0.429536525,acre-ft/yr
1209,Humboldt Bay Municipal Water District,9/30/19 11:56,2018,Samantha Ryan,ryan@hbmwd.com,707-443-5018,,Humboldt Bay Municipal Water District,Eureka,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,7/1/19,Acre-feet,CA1210013,5,9734.206,4,1,-0.0075,73,n/a,0,,1,,,9,8944.453,5,1,-0.04,-272,490.6256901,7,431.601,8,,n/a,,4,0.14,2,0.0125,0.14,431.741,,1.226564225,1,0.0025,0.155,3,4.359606061,1,0.01,,,1.0790025,1,0.0025,,6.665172786,52.21951729,58.88469007,59.02469007,8,17.5,9,210,12,,Yes,5,90,9,9182851,5,1.97,$/100 cubic feet (ccf),5,64.35,62,1: Volume from own sources,,,6.665172786,52.21951729,58.88469007,See limits in definition,5719.598053,3360.325937,Variable Production Cost,0.120304932,9.90E-04,28.33467994,N/A,2663.918893,N/A,52.21951729,,acre-ft/yr
2222,Santa Paula  City Of,9/30/19 12:47,2018,Rod Paniaqua,rpaniagua@spcity.org,805-933-4282,,City of Santa Paula,City of Santa Paula,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,9/5/19,Acre-feet,CA5610011,7,4077.36,3,1,0.0117,,n/a,0,,1,,,5,38.09,3,1,,,3992.116583,7,3798.75,n/a,0,7,39.97,7,49.90145729,1,0.0125,27.57,3888.621457,,9.980291457,1,0.0025,,5,19.29005025,1,0.005,,,9.496875,1,0.0025,,38.76721671,64.72790898,103.4951257,193.366583,6,97.84659091,8,7998,81.74020092,,Yes,5,66.4,10,8131783,9,2.43,$/100 cubic feet (ccf),5,294,68,1: Volume from own sources,,,38.76721671,64.72790898,103.4951257,128.6023435,41035.40902,19030.00524,Variable Production Cost,4.84E-02,0.010635751,4.327224385,7.224975377,N/A,0.10880987,64.72790898,0.503318269,acre-ft/yr
283,Buena Park  City Of,9/30/19 12:51,2018,Mike McGee,mmcgee@buenapark.com,,,Buena Park,Buena Park,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,7/30/16,Acre-feet,,5,11225,5,2,,-0.26,7,2305,7,1,,,n/a,,,1,,,13530.26,5,12799,n/a,,n/a,,5,33.82565,2,0.0125,33.82565,12832.82565,,33.82565,1,0.0025,,3,129.2828283,1,0.01,,,31.9975,1,0.0025,,195.1059783,502.3283717,697.43435,731.26,9,236.2453,9,19107,80.87779947,,Yes,5,70,10,16788000,10,2.9,$/1000 gallons (US),5,251.75,60,1: Volume from own sources,,,195.1059783,502.3283717,697.43435,324.9416555,184369.1283,126461.1676,Variable Production Cost,5.40E-02,1.90E-02,9.11599896,23.47044901,N/A,0.335292129,502.3283717,1.545903282,acre-ft/yr
2629,Ventura County Waterworks District No 01 - Moorpark,9/30/19 12:58,2018,Eric Keller,eric.keller@ventura.org,805,378-3015,Ventura County Waterworks District 1,Moorpark,California (CA),,2018,Calendar Year,1/1/18,12/31/18,,Acre-feet,,9,1755.7,3,1,,,5,7507.2,9,1,,,n/a,0,,1,,,9262.9,5,9168.7,n/a,0,9,19.07,7,5,2,0.0125,5,9192.77,3,1,2,0.0025,1,3,92.80575758,1,0.01,,9,2,2,0.0025,2,95.80575758,-25.67575758,70.13,94.2,9,177,9,10941,61.81355932,,Yes,5,83,10,19597000,9,3.47,$/100 cubic feet (ccf),5,1356,64,1: Volume from own sources,,,95.80575758,-25.67575758,70.13,241.6077262,144813.4684,-34816.32727,Variable Production Cost,1.02E-02,7.28E-03,7.81737211,-2.095040593,N/A,-0.025241453,-25.67575758,-0.106270433,acre-ft/yr
1838,Padre Dam Municipal Water District,9/30/19 12:59,2018,James Vargas,jvargas@padre.org,619-258-4663,,Padre Dam Municipal Water District,Santee,California (CA),USA,2019,Financial Year,7/1/18,6/30/19,9/9/19,Acre-feet,,n/a,,,1,,,7,9300.5,5,1,,,3,3.9,1,1,,,9296.6,7,9097.3,n/a,,n/a,,5,23.2415,2,0.0125,23.2415,9120.5415,,23.2415,1,0.0025,,5,255.3267092,1,0.0273,,5,22.74325,1,0.0025,,301.3114592,-125.2529592,176.0585,199.3,7,410,9,23849,58.16829268,,Yes,7,113,10,27119404,9,6.78,$/100 cubic feet (ccf),10,2336.97,73,1: Volume from own sources,,,301.3114592,-125.2529592,176.0585,733.5654082,889883.6215,-292712.408,Variable Production Cost,2.14E-02,2.40E-02,11.27902784,-4.688608982,N/A,-0.041492115,-125.2529592,-0.170745455,acre-ft/yr
264,Brentwood  City Of,9/30/19 13:00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Palo Alto  City Of,9/30/19 13:19,2018,Rob Diamond,Robert.Diamond@CityofPaloAlto.org,6.51E+09,,City of Palo Alto,Palo Alto,California (CA),United States,2018,Calendar Year,1/1/18,12/31/18,9/17/19,Acre-feet,,n/a,,,1,,,7,11018.09,5,2,,56,n/a,,,1,,,10962.09,5,10502.64,n/a,,n/a,,5,27.405225,2,0.0125,27.405225,10530.04523,5,27.405225,1,0.0025,,3,106.0872727,1,0.01,277.615199,5,26.2566,1,0.0025,,159.7490977,272.2956773,432.044775,459.45,9,242.5,9,23577,97.22474227,10,Yes,5,72.88,10,46737022,9,8.1,$/100 cubic feet (ccf),10,1823.631704,69,1: Volume from own sources,,,159.7490977,272.2956773,432.044775,395.8099992,563652.3265,496567.0299,Variable Production Cost,4.19E-02,2.38E-02,6.048895254,10.31046844,N/A,0.14147185,272.2956773,0.687945423,acre-ft/yr
1752,North Tahoe Public Utilities District,9/30/19 13:21,2018,William Stelter,wstelter@ntpud.org,530-546-4212,5430,North Tahoe Public Utility Distrct,North Lake Tahoe,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,9/13/19,Million gallons (US),31-10001,6,331.384559,4,1,0.0001,,3,0.178,2,1,,,n/a,0,,2,,,331.5294239,9,249.698,6,0.074,4,0.678,,4.144117798,1,0.0125,,254.5941178,,0.82882356,1,0.0025,,5,7.743587629,1,0.03,,,0.624245,1,0.0025,,9.196656189,67.73864987,76.93530606,81.75742386,9,46,9,3287,71.45652174,,Yes,3,100,10,4567567,5,2.85,$/1000 gallons (US),3,522.95,60,1: Volume from own sources,,,9.196656189,67.73864987,76.93530606,27.079715,26210.47014,35423.92695,Variable Production Cost,0.246606841,0.014046017,7.665445185,56.46040222,N/A,0.564604022,67.73864987,2.501453574,MG/Yr
1793,Olivenhain Municipal Water District,9/30/19 13:31,2018,Jesica Cleaver,jcleaver@olivenhain.com,760-753-6466,203,Olivenhain Municipal Water District,Olivenhain Municipal Water District,California (CA),United States,2018,Calendar Year,1/1/18,12/31/18,8/1/18,Acre-feet,3710029,n/a,0,n/a,1,,,7,22648.4,8,1,0.0008,,7,4013.1,8,1,0.0029,,18628.8001,9,17271.036,n/a,,10,161.47,6,9.31440005,2,0.0125,9.31440005,17441.8204,8,46.57200025,1,0.0025,9.31440005,7,199.2387153,1,0.0113,,,43.17759,1,0.0025,,288.9883055,897.9913952,1186.979701,1357.764101,10,466.2,10,22732,48.76018876,,Yes,8,115,10,46175666,9,4.5,$/100 cubic feet (ccf),10,1180.71,80,1: Volume from own sources,,,288.9883055,897.9913952,1186.979701,764.1312716,566474.8765,1060267.42,Variable Production Cost,7.29E-02,3.96E-02,11.34929318,35.2663669,N/A,0.30666406,897.9913952,1.175179486,acre-ft/yr
